nativity,sex,group,year,ASDR_0,ASDR_1,ASDR_2,ASDR_3,ASDR_4,ASDR_5,ASDR_6,ASDR_7,ASDR_8,ASDR_9,ASDR_10,ASDR_11,ASDR_12,ASDR_13,ASDR_14,ASDR_15,ASDR_16,ASDR_17,ASDR_18,ASDR_19,ASDR_20,ASDR_21,ASDR_22,ASDR_23,ASDR_24,ASDR_25,ASDR_26,ASDR_27,ASDR_28,ASDR_29,ASDR_30,ASDR_31,ASDR_32,ASDR_33,ASDR_34,ASDR_35,ASDR_36,ASDR_37,ASDR_38,ASDR_39,ASDR_40,ASDR_41,ASDR_42,ASDR_43,ASDR_44,ASDR_45,ASDR_46,ASDR_47,ASDR_48,ASDR_49,ASDR_50,ASDR_51,ASDR_52,ASDR_53,ASDR_54,ASDR_55,ASDR_56,ASDR_57,ASDR_58,ASDR_59,ASDR_60,ASDR_61,ASDR_62,ASDR_63,ASDR_64,ASDR_65,ASDR_66,ASDR_67,ASDR_68,ASDR_69,ASDR_70,ASDR_71,ASDR_72,ASDR_73,ASDR_74,ASDR_75,ASDR_76,ASDR_77,ASDR_78,ASDR_79,ASDR_80,ASDR_81,ASDR_82,ASDR_83,ASDR_84,ASDR_85,ASDR_86,ASDR_87,ASDR_88,ASDR_89,ASDR_90,ASDR_91,ASDR_92,ASDR_93,ASDR_94,ASDR_95,ASDR_96,ASDR_97,ASDR_98,ASDR_99,ASDR_100
1,2,1,2057,0.003275,0.00022109,0.00015763,0.00012336,0.00010033,0.00008234,0.00007012,0.00006177,0.0000565,0.00005364,0.0000528,0.00005449,0.00005873,0.00006604,0.00007656,0.00008966,0.00010376,0.0001178,0.00013163,0.00014531,0.00015867,0.00017153,0.00018364,0.00019486,0.00020577,0.00021665,0.00022811,0.00024028,0.00025329,0.00026686,0.00028121,0.00029683,0.00031407,0.00033312,0.00035401,0.00037684,0.00040161,0.00042869,0.00045846,0.00049139,0.00052805,0.00057001,0.00061826,0.00067391,0.00073749,0.00080892,0.00088624,0.00096869,0.00105579,0.00114786,0.00124594,0.00135159,0.00146581,0.0015898,0.001724,0.001871,0.002029,0.002195,0.002369,0.00255,0.002747,0.002986,0.003282,0.003649,0.004088,0.004602,0.005181,0.00583,0.006555,0.007368,0.008284,0.009323,0.0105,0.011827,0.013319,0.015001,0.016927,0.019141,0.021682,0.024578,0.028784,0.03233,0.036414,0.04109,0.046404,0.05239,0.05903,0.06644,0.07471,0.0839,0.09411,0.1054,0.11786,0.13157,0.1466,0.163,0.18084,0.20014,0.22092,0.24318,0.32518
1,2,1,2058,0.003258,0.00022117,0.00015698,0.00012262,0.00009965,0.00008175,0.00006962,0.00006135,0.00005612,0.00005324,0.00005233,0.00005391,0.00005799,0.00006511,0.00007541,0.00008826,0.00010207,0.0001158,0.00012933,0.0001427,0.00015576,0.00016834,0.00018018,0.00019112,0.00020176,0.00021234,0.00022349,0.00023533,0.000248,0.0002612,0.00027516,0.00029037,0.00030716,0.00032573,0.00034612,0.00036842,0.00039262,0.0004191,0.0004482,0.00048038,0.00051619,0.0005572,0.00060439,0.00065885,0.00072112,0.0007911,0.00086681,0.00094751,0.00103272,0.00112277,0.00121871,0.00132215,0.00143406,0.00155565,0.001688,0.001832,0.001987,0.002151,0.002321,0.002499,0.002692,0.002927,0.003218,0.00358,0.004014,0.004522,0.005095,0.005736,0.006454,0.007258,0.008165,0.009194,0.010361,0.011677,0.013156,0.014825,0.016736,0.018934,0.021459,0.024336,0.028534,0.032055,0.036107,0.040746,0.046017,0.05196,0.05854,0.0659,0.0741,0.08322,0.09335,0.10457,0.11695,0.13056,0.14549,0.1618,0.17953,0.19872,0.21939,0.24155,0.32362
1,2,1,2059,0.003242,0.00022124,0.00015634,0.00012188,0.00009898,0.00008115,0.00006912,0.00006093,0.00005573,0.00005285,0.00005187,0.00005334,0.00005726,0.00006419,0.00007427,0.00008688,0.00010041,0.00011385,0.00012707,0.00014013,0.0001529,0.00016521,0.00017678,0.00018746,0.00019782,0.00020811,0.00021896,0.00023048,0.00024281,0.00025566,0.00026924,0.00028404,0.00030041,0.00031852,0.00033841,0.00036019,0.00038383,0.00040972,0.00043817,0.00046962,0.0005046,0.00054468,0.00059083,0.00064413,0.00070511,0.00077366,0.00084781,0.0009268,0.00101015,0.00109822,0.00119209,0.00129334,0.00140299,0.00152223,0.001652,0.001794,0.001946,0.002107,0.002274,0.002449,0.002638,0.002869,0.003156,0.003513,0.003941,0.004443,0.00501,0.005644,0.006354,0.00715,0.008048,0.009067,0.010224,0.011529,0.012995,0.014651,0.016547,0.01873,0.021237,0.024096,0.028285,0.031781,0.035803,0.040405,0.045633,0.05152,0.05806,0.06535,0.07349,0.08255,0.09261,0.10374,0.11604,0.12956,0.1444,0.1606,0.17822,0.19731,0.21788,0.23993,0.32207
1,2,1,2060,0.003225,0.00022132,0.0001557,0.00012116,0.00009831,0.00008056,0.00006863,0.00006051,0.00005535,0.00005246,0.00005141,0.00005277,0.00005654,0.00006329,0.00007315,0.00008552,0.00009878,0.00011192,0.00012484,0.00013761,0.0001501,0.00016214,0.00017345,0.00018387,0.00019396,0.00020397,0.00021452,0.00022574,0.00023774,0.00025024,0.00026346,0.00027786,0.0002938,0.00031146,0.00033087,0.00035214,0.00037524,0.00040055,0.00042836,0.00045909,0.00049327,0.00053244,0.00057757,0.00062973,0.00068945,0.00075661,0.00082922,0.00090653,0.00098808,0.00107422,0.00116604,0.00126517,0.0013726,0.00148953,0.001617,0.001756,0.001905,0.002064,0.002228,0.0024,0.002585,0.002812,0.003095,0.003447,0.00387,0.004366,0.004926,0.005554,0.006256,0.007044,0.007933,0.008942,0.010089,0.011382,0.012837,0.014479,0.01636,0.018528,0.021018,0.023858,0.028039,0.03151,0.035502,0.040067,0.045252,0.0511,0.05758,0.06482,0.07289,0.08189,0.09187,0.10292,0.11513,0.12857,0.14331,0.15941,0.17693,0.19591,0.21637,0.23832,0.32053
1,2,2,2017,0.011022,0.00048202,0.00040602,0.00033838,0.00027979,0.00023131,0.0001939,0.00016691,0.00014942,0.00014042,0.00013928,0.00014581,0.0001595,0.00018012,0.0002078,0.00024222,0.00028246,0.00032739,0.00037584,0.00042638,0.00047787,0.00052953,0.00058068,0.00063136,0.00068208,0.00073308,0.00078524,0.00083931,0.00089558,0.00095561,0.00102205,0.00109612,0.00117798,0.00126788,0.00136654,0.00147418,0.0015902,0.00171591,0.00185254,0.00199979,0.00215773,0.00232908,0.00251724,0.00272616,0.00296046,0.00322357,0.00351547,0.00383691,0.00418705,0.00456253,0.0049596,0.00537554,0.00580915,0.0062635,0.006741,0.007244,0.007773,0.00833,0.008915,0.00953,0.010185,0.010891,0.01166,0.012502,0.013429,0.014452,0.015577,0.016816,0.018178,0.019663,0.021266,0.022981,0.024811,0.026781,0.028926,0.031288,0.033902,0.036806,0.040032,0.043602,0.047657,0.051697,0.056604,0.062506,0.069476,0.07753,0.08612,0.09555,0.10591,0.11724,0.1296,0.14306,0.15765,0.17344,0.19045,0.20871,0.22822,0.24899,0.27097,0.29414,0.3651
1,2,2,2018,0.010833,0.0004776,0.00040057,0.00033325,0.00027539,0.00022759,0.00019082,0.00016434,0.00014716,0.00013827,0.00013703,0.00014329,0.00015656,0.00017665,0.00020371,0.00023739,0.00027671,0.00032054,0.00036774,0.00041695,0.00046706,0.00051733,0.00056707,0.00061627,0.00066548,0.00071491,0.00076547,0.00081789,0.00087246,0.00093065,0.00099502,0.00106676,0.00114609,0.00123323,0.00132888,0.00143327,0.00154582,0.0016678,0.00180039,0.0019433,0.00209664,0.00226311,0.00244609,0.00264944,0.00287763,0.00313392,0.0034181,0.00373083,0.00407125,0.00443621,0.00482224,0.00522688,0.00564911,0.00609195,0.006558,0.007049,0.007566,0.00811,0.008681,0.009282,0.009921,0.010612,0.011367,0.012197,0.013113,0.014125,0.015238,0.016464,0.017811,0.019281,0.020869,0.02257,0.024386,0.026343,0.028476,0.030823,0.033422,0.036312,0.039524,0.043081,0.047154,0.051178,0.056057,0.06192,0.068839,0.07683,0.08536,0.09473,0.10502,0.11627,0.12856,0.14195,0.15647,0.17218,0.18911,0.20729,0.22673,0.24742,0.26934,0.29245,0.36369
1,2,2,2019,0.010648,0.00047322,0.00039519,0.00032821,0.00027106,0.00022393,0.0001878,0.0001618,0.00014493,0.00013615,0.00013482,0.00014082,0.00015368,0.00017325,0.0001997,0.00023266,0.00027108,0.00031383,0.00035981,0.00040772,0.0004565,0.00050541,0.00055377,0.00060155,0.00064928,0.00069719,0.0007462,0.00079702,0.00084994,0.00090634,0.0009687,0.0010382,0.00111506,0.00119952,0.00129226,0.00139349,0.00150267,0.00162104,0.00174971,0.00188841,0.00203727,0.00219901,0.00237694,0.00257488,0.00279712,0.00304677,0.00332344,0.00362768,0.00395866,0.00431339,0.00468867,0.00508233,0.00549347,0.0059251,0.006379,0.006859,0.007365,0.007896,0.008454,0.00904,0.009664,0.01034,0.011082,0.0119,0.012805,0.013805,0.014907,0.016119,0.017452,0.018907,0.020479,0.022166,0.023969,0.025913,0.028032,0.030364,0.03295,0.035825,0.039023,0.042565,0.046657,0.050664,0.055517,0.061341,0.068209,0.07614,0.0846,0.09391,0.10413,0.11532,0.12754,0.14084,0.15529,0.17092,0.18778,0.20588,0.22524,0.24586,0.26771,0.29076,0.36228
1,2,2,2020,0.010466,0.00046888,0.00038988,0.00032323,0.00026679,0.00022033,0.00018482,0.0001593,0.00014273,0.00013407,0.00013265,0.00013839,0.00015085,0.00016992,0.00019576,0.00022802,0.00026557,0.00030727,0.00035206,0.00039871,0.00044618,0.00049376,0.00054078,0.00058717,0.00063347,0.00067991,0.00072741,0.00077668,0.00082799,0.00088266,0.00094307,0.0010104,0.00108487,0.00116673,0.00125665,0.00135482,0.00146074,0.00157559,0.00170046,0.00183508,0.00197958,0.00213672,0.00230975,0.00250241,0.00271886,0.00296204,0.00323139,0.00352738,0.00384918,0.00419397,0.00455881,0.00494178,0.00534212,0.00576282,0.006206,0.006675,0.007168,0.007688,0.008233,0.008805,0.009413,0.010075,0.010804,0.01161,0.012504,0.013493,0.014583,0.015782,0.017101,0.01854,0.020097,0.021769,0.023559,0.025489,0.027595,0.029913,0.032484,0.035345,0.038528,0.042055,0.046165,0.050156,0.054981,0.060766,0.067584,0.07545,0.08386,0.09311,0.10326,0.11438,0.12652,0.13975,0.15412,0.16967,0.18645,0.20448,0.22377,0.24431,0.2661,0.28909,0.36087
1,2,2,2021,0.010287,0.00046458,0.00038464,0.00031834,0.00026259,0.00021678,0.00018189,0.00015684,0.00014057,0.00013202,0.00013051,0.000136,0.00014807,0.00016665,0.00019191,0.00022347,0.00026017,0.00030084,0.00034447,0.00038989,0.00043609,0.00048239,0.0005281,0.00057314,0.00061805,0.00066306,0.0007091,0.00075686,0.00080662,0.0008596,0.00091812,0.00098334,0.0010555,0.00113484,0.00122202,0.00131723,0.00141997,0.00153142,0.00165259,0.00178324,0.00192353,0.0020762,0.00224446,0.00243199,0.00264279,0.00287967,0.00314189,0.00342986,0.00374273,0.00407786,0.00443254,0.00480511,0.00519494,0.00560499,0.006037,0.006495,0.006977,0.007485,0.008017,0.008576,0.009169,0.009817,0.010532,0.011327,0.01221,0.013188,0.014266,0.015452,0.016756,0.01818,0.019722,0.021379,0.023156,0.025073,0.027165,0.029468,0.032024,0.034871,0.038039,0.041552,0.045678,0.049652,0.05445,0.060197,0.066964,0.07477,0.08312,0.0923,0.10239,0.11344,0.12551,0.13867,0.15296,0.16844,0.18514,0.20309,0.2223,0.24278,0.2645,0.28742,0.35948
1,2,2,2022,0.010111,0.00046031,0.00037947,0.00031351,0.00025846,0.0002133,0.00017901,0.00015442,0.00013844,0.00012999,0.0001284,0.00013366,0.00014534,0.00016344,0.00018813,0.00021901,0.00025487,0.00029454,0.00033705,0.00038126,0.00042623,0.00047127,0.00051571,0.00055944,0.000603,0.00064662,0.00069125,0.00073755,0.00078579,0.00083715,0.00089384,0.00095701,0.00102693,0.00110383,0.00118834,0.00128067,0.00138034,0.00148848,0.00160607,0.00173288,0.00186906,0.0020174,0.00218102,0.00236354,0.00256885,0.00279959,0.00305487,0.00333503,0.00363922,0.00396496,0.00430977,0.00467222,0.00505182,0.00545148,0.005873,0.00632,0.006791,0.007288,0.007807,0.008352,0.008932,0.009566,0.010268,0.011051,0.011922,0.01289,0.013956,0.015129,0.016418,0.017828,0.019354,0.020996,0.022759,0.024663,0.026741,0.02903,0.031571,0.034403,0.037557,0.041055,0.045197,0.049154,0.053925,0.059634,0.066351,0.0741,0.08239,0.09151,0.10153,0.11251,0.12451,0.13759,0.15181,0.16721,0.18383,0.2017,0.22084,0.24125,0.2629,0.28577,0.35808
1,2,2,2023,0.009938,0.00045609,0.00037437,0.00030876,0.00025439,0.00020987,0.00017618,0.00015204,0.00013635,0.000128,0.00012633,0.00013135,0.00014267,0.0001603,0.00018443,0.00021464,0.00024969,0.00028838,0.00032978,0.00037283,0.00041659,0.00046041,0.00050362,0.00054607,0.00058833,0.0006306,0.00067385,0.00071872,0.00076551,0.00081528,0.00087019,0.00093138,0.00099912,0.00107366,0.00115559,0.00124513,0.00134182,0.00144675,0.00156086,0.00168393,0.00181614,0.00196026,0.00211937,0.00229703,0.00249698,0.00272173,0.00297027,0.00324282,0.00353857,0.00385518,0.0041904,0.00454301,0.00491264,0.00530217,0.005714,0.00615,0.006611,0.007095,0.007603,0.008135,0.0087,0.009321,0.01001,0.010782,0.011642,0.012598,0.013652,0.014812,0.016088,0.017482,0.018992,0.02062,0.02237,0.024261,0.026325,0.028599,0.031125,0.033942,0.037081,0.040563,0.04472,0.04866,0.053405,0.059075,0.065743,0.07343,0.08166,0.09072,0.10067,0.11159,0.12352,0.13652,0.15067,0.16599,0.18253,0.20033,0.2194,0.23973,0.26132,0.28412,0.35669
1,2,2,2024,0.009768,0.00045191,0.00036934,0.00030408,0.00025039,0.00020649,0.00017338,0.00014969,0.00013428,0.00012604,0.00012429,0.00012909,0.00014004,0.00015721,0.0001808,0.00021036,0.00024461,0.00028234,0.00032267,0.00036458,0.00040717,0.00044981,0.00049181,0.00053302,0.000574,0.00061497,0.00065688,0.00070038,0.00074574,0.00079398,0.00084718,0.00090644,0.00097207,0.00104431,0.00112374,0.00121058,0.00130437,0.00140619,0.00151692,0.00163637,0.00176471,0.00190474,0.00205946,0.00223238,0.00242712,0.00264604,0.002888,0.00315316,0.00344071,0.00374845,0.00407434,0.00441737,0.00477729,0.00515696,0.005558,0.005984,0.006434,0.006908,0.007404,0.007923,0.008475,0.009082,0.009759,0.010519,0.011368,0.012314,0.013355,0.014502,0.015763,0.017142,0.018638,0.020251,0.021987,0.023864,0.025914,0.028174,0.030685,0.033486,0.036611,0.040078,0.044248,0.048172,0.05289,0.058522,0.06514,0.07277,0.08094,0.08994,0.09983,0.11067,0.12253,0.13547,0.14953,0.16478,0.18125,0.19897,0.21796,0.23822,0.25974,0.28248,0.35531
1,2,2,2025,0.009601,0.00044776,0.00036438,0.00029948,0.00024645,0.00020317,0.00017064,0.00014738,0.00013225,0.00012411,0.00012229,0.00012686,0.00013746,0.00015419,0.00017724,0.00020617,0.00023963,0.00027644,0.00031572,0.00035652,0.00039797,0.00043944,0.00048027,0.00052029,0.00056003,0.00059973,0.00064034,0.00068251,0.00072649,0.00077324,0.00082477,0.00088217,0.00094576,0.00101577,0.00109277,0.00117698,0.00126797,0.00136676,0.00147422,0.00159015,0.00171475,0.00185079,0.00200124,0.00216956,0.00235921,0.00257246,0.00280801,0.00306599,0.00334556,0.00364467,0.00396149,0.00429521,0.00464567,0.00501572,0.005407,0.005823,0.006263,0.006726,0.00721,0.007716,0.008255,0.008849,0.009514,0.010263,0.011101,0.012035,0.013065,0.014199,0.015446,0.016809,0.01829,0.019889,0.02161,0.023474,0.02551,0.027755,0.030251,0.033037,0.036147,0.039598,0.043782,0.047688,0.052379,0.057974,0.064544,0.07211,0.08023,0.08916,0.09899,0.10976,0.12155,0.13441,0.14841,0.16358,0.17997,0.19761,0.21653,0.23672,0.25817,0.28085,0.35394
1,2,2,2026,0.009436,0.00044365,0.00035949,0.00029494,0.00024257,0.0001999,0.00016793,0.00014511,0.00013024,0.00012221,0.00012031,0.00012467,0.00013493,0.00015122,0.00017375,0.00020205,0.00023476,0.00027065,0.00030891,0.00034863,0.00038897,0.00042932,0.00046901,0.00050785,0.0005464,0.00058486,0.00062422,0.00066509,0.00070773,0.00075304,0.00080295,0.00085855,0.00092015,0.00098801,0.00106266,0.00114432,0.00123258,0.00132844,0.00143272,0.00154524,0.00166619,0.00179836,0.00194468,0.0021085,0.0022932,0.00250092,0.00273024,0.00298122,0.00325303,0.00354376,0.00385177,0.00417643,0.00451768,0.00487834,0.00526,0.005667,0.006096,0.006548,0.007021,0.007515,0.008041,0.008622,0.009275,0.010012,0.01084,0.011763,0.012781,0.013902,0.015135,0.016483,0.017948,0.019533,0.021241,0.023091,0.025113,0.027342,0.029823,0.032594,0.035688,0.039124,0.04332,0.047209,0.051874,0.057431,0.063952,0.07146,0.07952,0.08839,0.09816,0.10886,0.12058,0.13337,0.14729,0.16238,0.1787,0.19627,0.21511,0.23523,0.25662,0.27924,0.35256
1,2,2,2027,0.009275,0.00043958,0.00035466,0.00029047,0.00023875,0.00019668,0.00016527,0.00014287,0.00012827,0.00012034,0.00011837,0.00012252,0.00013245,0.00014831,0.00017033,0.00019802,0.00022998,0.00026499,0.00030226,0.00034092,0.00038017,0.00041943,0.00045801,0.00049572,0.0005331,0.00057037,0.00060851,0.00064812,0.00068946,0.00073336,0.00078171,0.00083556,0.00089524,0.000961,0.00103337,0.00111256,0.00119818,0.0012912,0.00139239,0.00150159,0.00161901,0.00174743,0.00188971,0.00204916,0.00222904,0.00243137,0.00265463,0.00289879,0.00316307,0.00344565,0.00374508,0.00406093,0.00439321,0.00474474,0.005117,0.005514,0.005934,0.006376,0.006837,0.00732,0.007833,0.008402,0.009043,0.009768,0.010585,0.011497,0.012503,0.013611,0.01483,0.016163,0.017613,0.019183,0.020877,0.022714,0.024721,0.026936,0.029401,0.032157,0.035236,0.038656,0.042863,0.046735,0.051373,0.056893,0.063366,0.07082,0.07882,0.08763,0.09733,0.10797,0.11962,0.13234,0.14618,0.1612,0.17744,0.19493,0.2137,0.23375,0.25507,0.27763,0.3512
1,2,2,2028,0.009116,0.00043555,0.00034989,0.00028607,0.000235,0.00019352,0.00016265,0.00014066,0.00012633,0.0001185,0.00011646,0.00012041,0.00013001,0.00014545,0.00016698,0.00019408,0.0002253,0.00025944,0.00029574,0.00033338,0.00037158,0.00040976,0.00044727,0.00048387,0.00052012,0.00055623,0.00059319,0.00063158,0.00067166,0.0007142,0.00076103,0.00081319,0.000871,0.00093474,0.00100489,0.00108169,0.00116474,0.001255,0.00135319,0.00145918,0.00157317,0.00169793,0.00183629,0.00199149,0.00216668,0.00236376,0.0025811,0.00281865,0.00307559,0.00335025,0.00364135,0.00394862,0.00427218,0.00461479,0.004978,0.005366,0.005776,0.006207,0.006658,0.007129,0.00763,0.008186,0.008816,0.00953,0.010336,0.011237,0.012231,0.013326,0.014531,0.01585,0.017284,0.018839,0.02052,0.022343,0.024336,0.026535,0.028985,0.031726,0.034789,0.038193,0.042411,0.046266,0.050878,0.056361,0.062786,0.07018,0.07812,0.08688,0.09651,0.10709,0.11867,0.13131,0.14508,0.16002,0.17619,0.19361,0.2123,0.23228,0.25353,0.27603,0.34984
1,2,2,2029,0.00896,0.00043155,0.00034519,0.00028174,0.0002313,0.00019041,0.00016008,0.00013849,0.00012442,0.00011668,0.00011458,0.00011833,0.00012761,0.00014265,0.00016369,0.0001902,0.00022072,0.00025402,0.00028937,0.000326,0.00036318,0.00040032,0.00043678,0.00047231,0.00050746,0.00054244,0.00057825,0.00061546,0.00065432,0.00069555,0.0007409,0.00079141,0.00084742,0.00090919,0.0009772,0.00105167,0.00113223,0.00121981,0.0013151,0.00141796,0.00152862,0.00164984,0.00178438,0.00193545,0.00210606,0.00229802,0.00250962,0.00274072,0.00299053,0.0032575,0.0035405,0.00383942,0.00415448,0.00448839,0.004843,0.005221,0.005622,0.006044,0.006484,0.006943,0.007432,0.007977,0.008594,0.009298,0.010093,0.010983,0.011965,0.013047,0.014238,0.015542,0.016962,0.018502,0.020168,0.021978,0.023957,0.026141,0.028575,0.031301,0.034348,0.037736,0.041964,0.045802,0.050387,0.055833,0.06221,0.06955,0.07743,0.08613,0.0957,0.10621,0.11772,0.13029,0.14399,0.15886,0.17495,0.19229,0.21091,0.23082,0.252,0.27444,0.34848
1,2,2,2030,0.008807,0.00042759,0.00034055,0.00027747,0.00022766,0.00018734,0.00015754,0.00013636,0.00012253,0.00011489,0.00011273,0.00011629,0.00012526,0.00013991,0.00016047,0.00018641,0.00021623,0.0002487,0.00028313,0.00031879,0.00035496,0.0003911,0.00042653,0.00046102,0.0004951,0.000529,0.0005637,0.00059976,0.00063743,0.00067738,0.0007213,0.00077022,0.00082448,0.00088434,0.00095027,0.00102249,0.00110063,0.00118561,0.00127808,0.00137791,0.00148534,0.00160311,0.00173394,0.00188098,0.00204713,0.00223412,0.00244011,0.00266494,0.00290783,0.00316731,0.00344243,0.00373324,0.00404002,0.00436547,0.004711,0.005081,0.005472,0.005884,0.006314,0.006762,0.007239,0.007772,0.008379,0.009071,0.009855,0.010735,0.011705,0.012774,0.013951,0.01524,0.016645,0.018171,0.019823,0.021619,0.023583,0.025752,0.028171,0.030881,0.033912,0.037284,0.041522,0.045342,0.049901,0.05531,0.06164,0.06892,0.07675,0.08539,0.09489,0.10534,0.11678,0.12928,0.1429,0.1577,0.17371,0.19098,0.20953,0.22936,0.25048,0.27285,0.34713
1,2,2,2031,0.008656,0.00042367,0.00033598,0.00027326,0.00022408,0.00018433,0.00015504,0.00013425,0.00012068,0.00011313,0.00011091,0.00011428,0.00012296,0.00013722,0.00015731,0.00018269,0.00021183,0.0002435,0.00027703,0.00031174,0.00034694,0.00038209,0.00041653,0.00045,0.00048305,0.00051589,0.0005495,0.00058445,0.00062097,0.00065968,0.00070222,0.00074959,0.00080216,0.00086017,0.00092408,0.00099411,0.00106992,0.00115237,0.0012421,0.001339,0.00144328,0.00155771,0.00168493,0.00182804,0.00198986,0.00217199,0.00237253,0.00259126,0.00282741,0.00307962,0.00334709,0.00363,0.00392871,0.0042459,0.004583,0.004944,0.005326,0.005729,0.006149,0.006586,0.007052,0.007573,0.008168,0.00885,0.009624,0.010492,0.011451,0.012507,0.01367,0.014945,0.016334,0.017846,0.019484,0.021265,0.023216,0.025369,0.027773,0.030467,0.033482,0.036838,0.041084,0.044887,0.049419,0.054792,0.061076,0.0683,0.07607,0.08465,0.0941,0.10447,0.11585,0.12828,0.14183,0.15655,0.17249,0.18968,0.20815,0.22792,0.24897,0.27128,0.34578
1,2,2,2032,0.008508,0.00041978,0.00033146,0.00026912,0.00022055,0.00018136,0.00015259,0.00013218,0.00011885,0.0001114,0.00010912,0.00011231,0.00012069,0.00013458,0.00015421,0.00017905,0.00020752,0.0002384,0.00027106,0.00030484,0.00033909,0.00037328,0.00040676,0.00043925,0.00047129,0.0005031,0.00053567,0.00056954,0.00060494,0.00064245,0.00068364,0.00072952,0.00078044,0.00083666,0.00089861,0.00096652,0.00104006,0.00112006,0.00120714,0.00130118,0.00140241,0.00151359,0.0016373,0.0017766,0.00193419,0.00211159,0.00230682,0.00251962,0.00274921,0.00299436,0.00325438,0.00352961,0.00382047,0.00412961,0.004459,0.004811,0.005184,0.005578,0.005988,0.006415,0.006869,0.007379,0.007963,0.008635,0.009397,0.010255,0.011202,0.012245,0.013394,0.014654,0.016029,0.017526,0.01915,0.020918,0.022854,0.024992,0.02738,0.030058,0.033058,0.036397,0.040651,0.044436,0.048942,0.054279,0.060516,0.06768,0.0754,0.08392,0.09331,0.10362,0.11492,0.12728,0.14076,0.15541,0.17127,0.18839,0.20679,0.22649,0.24747,0.26972,0.34444
1,2,2,2033,0.008363,0.00041593,0.00032701,0.00026505,0.00021708,0.00017845,0.00015017,0.00013014,0.00011705,0.00010969,0.00010736,0.00011037,0.00011847,0.00013199,0.00015118,0.00017548,0.0002033,0.00023341,0.00026521,0.0002981,0.00033143,0.00036468,0.00039722,0.00042875,0.00045982,0.00049063,0.00052218,0.000555,0.00058932,0.00062566,0.00066556,0.00070999,0.00075931,0.00081379,0.00087385,0.0009397,0.00101103,0.00108866,0.00117316,0.00126442,0.0013627,0.00147072,0.00159102,0.0017266,0.00188007,0.00205286,0.00224293,0.00244996,0.00267318,0.00291145,0.00316424,0.003432,0.00371521,0.00401651,0.004337,0.004681,0.005046,0.00543,0.005831,0.006248,0.006691,0.00719,0.007764,0.008424,0.009176,0.010023,0.010958,0.011989,0.013125,0.01437,0.01573,0.017212,0.018823,0.020576,0.022498,0.024621,0.026993,0.029655,0.032639,0.035961,0.040222,0.04399,0.04847,0.053771,0.059962,0.06707,0.07474,0.0832,0.09252,0.10277,0.114,0.1263,0.1397,0.15427,0.17006,0.18711,0.20544,0.22506,0.24598,0.26817,0.34311
1,2,2,2034,0.00822,0.00041211,0.00032262,0.00026103,0.00021366,0.00017558,0.00014779,0.00012813,0.00011528,0.00010801,0.00010563,0.00010847,0.00011629,0.00012945,0.0001482,0.00017198,0.00019917,0.00022853,0.0002595,0.0002915,0.00032393,0.00035628,0.00038791,0.0004185,0.00044862,0.00047847,0.00050904,0.00054084,0.00057411,0.00060932,0.00064795,0.00069097,0.00073875,0.00079155,0.00084977,0.00091362,0.00098281,0.00105814,0.00114013,0.00122871,0.00132412,0.00142906,0.00154605,0.00167801,0.00182747,0.00199578,0.00218081,0.00238222,0.00259925,0.00283085,0.0030766,0.00333708,0.00361286,0.00390651,0.00422,0.004555,0.004912,0.005287,0.005678,0.006085,0.006518,0.007006,0.007569,0.008219,0.00896,0.009796,0.01072,0.011738,0.01286,0.014091,0.015436,0.016904,0.0185,0.02024,0.022147,0.024255,0.026611,0.029257,0.032225,0.035531,0.039798,0.043548,0.048003,0.053267,0.059412,0.06647,0.07408,0.08248,0.09174,0.10193,0.1131,0.12532,0.13865,0.15315,0.16886,0.18583,0.20409,0.22364,0.24449,0.26662,0.34178
1,2,2,2035,0.008079,0.00040833,0.00031828,0.00025708,0.0002103,0.00017275,0.00014545,0.00012615,0.00011353,0.00010636,0.00010393,0.0001066,0.00011415,0.00012695,0.00014528,0.00016855,0.00019511,0.00022375,0.00025391,0.00028506,0.00031661,0.00034807,0.00037881,0.0004085,0.0004377,0.00046661,0.00049622,0.00052704,0.00055929,0.0005934,0.00063081,0.00067247,0.00071875,0.00076991,0.00082635,0.00088827,0.00095538,0.00102847,0.00110804,0.00119401,0.00128662,0.00138858,0.00150234,0.00163078,0.00177634,0.00194028,0.00212041,0.00231636,0.00252737,0.00275247,0.00299139,0.00324479,0.00351332,0.00379951,0.004105,0.004433,0.004781,0.005148,0.005529,0.005926,0.006349,0.006827,0.007379,0.008019,0.00875,0.009575,0.010487,0.011493,0.012601,0.013818,0.015148,0.016601,0.018184,0.01991,0.021802,0.023894,0.026235,0.028865,0.031816,0.035106,0.039378,0.043111,0.047539,0.052769,0.058868,0.06587,0.07343,0.08177,0.09097,0.10109,0.11219,0.12434,0.1376,0.15203,0.16767,0.18457,0.20275,0.22224,0.24302,0.26508,0.34045
